ID,X,Y,Z,Node,SINIT
500,267227.4253,2751607.706,374.9826495,986,0.003585553
501,266560.6781,2751795.361,374.8842658,988,0.003574584
502,267226.1243,2751532.298,374.8383492,989,0.003585601
503,266620.6781,2751825.361,374.6975297,992,0.00357631
504,266920.6781,2751795.361,374.6217274,993,0.003579919
505,267583.1885,2751567.471,374.5527218,995,0.00359065
506,266170.6781,2751735.361,373.9874252,1005,0.003564984
507,266530.6781,2751765.361,373.9730054,1007,0.00357723
508,266620.6781,2751795.361,373.9584003,1008,0.003578848
509,265990.6781,2751855.361,373.9223404,1009,0.003548922
510,267513.7634,2751671.118,373.8676744,1011,0.00359221
511,266950.1734,2751733.462,373.8602598,1012,0.003583237
512,266950.6781,2751765.361,373.8270272,1014,0.003583251
513,264785.6157,2739729.496,373.8248788,1015,0.003678308
514,265990.6781,2751885.361,373.7243285,1016,0.003546645
515,268458.4203,2751053.526,373.2279124,1020,0.003609126
516,267449.2494,2751668.212,372.6542027,1030,0.003596242
517,262049.082,2740081.012,372.5307867,1031,0.003647656
518,266500.6781,2751765.361,372.4330074,1032,0.003581894
519,266890.6781,2751795.361,372.3160253,1033,0.003588066
520,266740.6781,2751795.361,372.2269258,1035,0.003586527
521,266200.6781,2751765.361,372.1665458,1036,0.003574824
522,266200.6781,2751735.361,372.048646,1037,0.003574156
523,268770.8976,2750758.419,372.019367,1038,0.003618812
524,263144.8564,2740030.926,371.9878523,1039,0.003657029
525,266830.6781,2751795.361,371.9838669,1040,0.00358869
526,267540.5216,2751414.559,371.9069554,1041,0.003600875
527,266920.6781,2751765.361,371.820177,1042,0.003590205
528,266710.6781,2751795.361,371.6646698,1043,0.003588082
529,266964.211,2751618.579,371.4938834,1046,0.003593102
530,269201.6401,2750785.442,371.201565,1050,0.003624714
531,267543.89,2751047.558,371.0870322,1052,0.00360578
532,265990.6781,2751915.361,370.3908689,1061,0.003555618
533,266440.6781,2751765.361,370.0863997,1064,0.003588511
534,267054.6045,2751431.548,369.9841908,1065,0.003601
535,266200.6781,2751795.361,369.8840778,1066,0.003583341
536,266440.6781,2751795.361,369.7461517,1067,0.003589302
537,266338.2581,2751795.361,369.4623921,1068,0.003588092
538,266800.6781,2751795.361,369.2958813,1070,0.003598169
539,265940.7604,2751816.139,369.1951536,1071,0.00356545
540,266410.6781,2751795.361,368.9205013,1074,0.003591922
541,266290.6781,2751795.361,368.8303212,1076,0.003589075
542,266380.6781,2751795.361,368.8073614,1077,0.003591632
543,266260.6781,2751795.361,368.6445086,1079,0.003588962
544,264856.8228,2740315.645,368.4680702,1080,0.003696066
545,268901.521,2750781.232,368.4160014,1082,0.00363386
546,266107.9452,2751688.876,368.0253698,1085,0.003581911
547,267353.1821,2751577.35,368.0033121,1086,0.00361281
548,265056.3091,2739419.604,367.8720988,1088,0.003708167
549,262000.6781,2740125.361,367.4622683,1093,0.003668576
550,266972.1879,2751527.118,367.4171221,1094,0.003609114
551,266648.0278,2751770.442,367.0980496,1096,0.00360422
552,267624.4821,2751247.145,367.0420318,1097,0.003621269
553,265990.6781,2751945.361,366.8461486,1101,0.003565687
554,268597.494,2750973.754,366.6924138,1102,0.003636449
555,266168.6923,2751700.104,366.3648441,1105,0.003592076
556,265958.6749,2751884.301,366.3392615,1106,0.003571597
557,266770.6781,2751795.361,366.2498567,1107,0.003609115
558,269290.6781,2750775.361,366.2248647,1108,0.003644624
559,266716.0772,2751745.588,366.1061268,1109,0.003608935
560,266253.501,2751741.573,366.0775823,1111,0.00359786
561,267455.3074,2751569.701,366.0143935,1113,0.00362156
562,266874.6624,2751753.771,365.7623478,1115,0.003612384
563,268044.9474,2750657.629,365.6418796,1117,0.003637115
564,264270.6179,2739950.32,365.4990716,1118,0.003699082
565,265228.8051,2740162.849,365.1921107,1123,0.00371862
566,266397.1381,2751756.52,365.0305403,1126,0.003606123
567,266569.6125,2751739.137,364.8087118,1128,0.003611509
568,267288.8244,2751587.647,364.7372355,1130,0.00362463
569,266771.7821,2751762.957,364.3955209,1133,0.003616199
570,265835.4163,2751735.101,364.2366227,1134,0.003583086
571,266940.4814,2751670.266,362.8932434,1141,0.003624725
572,262026.5217,2740126.295,362.7837153,1142,0.003688597
573,266339.9304,2751742.252,362.6937529,1143,0.003613329
574,266497.3663,2751723.415,362.4763469,1144,0.003618833
575,266901.1589,2751423.053,362.3890271,1145,0.003628093
576,269251.5163,2750755.391,362.3134796,1146,0.003660625
577,266897.5767,2751700.385,362.0478277,1147,0.003627221
578,262000.6781,2740155.361,361.6739096,1151,0.003693437
579,269131.5488,2750794.743,361.5030352,1152,0.003663514
580,266822.295,2751754.772,360.9833462,1157,0.003630203
581,269290.6781,2750745.361,359.0371621,1161,0.003674528
582,268629.2086,2750646.423,358.9438797,1162,0.003671001
583,266216.6826,2751684.543,358.8625472,1163,0.003623367
584,262771.0472,2740149.276,358.668151,1164,0.003710384
585,263526.5094,2739987.294,358.4571735,1165,0.003720078
586,263320.0416,2740040.44,358.0154783,1167,0.00371953
587,269320.6781,2750745.361,357.4392214,1172,0.003681453
588,264905.3763,2739567.956,357.2211349,1173,0.003756565
589,262131.5564,2740102.2,356.7415563,1175,0.003715553
590,266846.3331,2751695.671,356.5535421,1176,0.003648449
591,265946.1761,2751938.774,356.393929,1178,0.003603193
592,262000.6781,2740185.361,356.3697777,1179,0.003717187
593,268651.4721,2750836.183,355.71843,1182,0.003683706
594,265990.6781,2751975.361,355.7001951,1183,0.003603675
595,262076.1218,2740145.162,355.325448,1187,0.003721993
596,268158.0273,2751113.991,355.3075185,1188,0.003677314
597,269023.1707,2750755.589,355.0706559,1189,0.003690406
598,265990.6781,2752106.679,354.7244463,1190,0.003601853
599,262034.3749,2740163.661,354.7043643,1192,0.003724848
600,265990.6781,2752005.361,353.1461244,1199,0.003611247
601,269320.6781,2750715.361,353.0750516,1200,0.003700612
602,267285.6416,2751505.156,353.0701038,1201,0.003671662
603,265983.9078,2751582.163,352.4090734,1202,0.003637973
604,264058.0869,2740061.071,352.073967,1205,0.003757575
605,262030.6781,2740185.361,351.9097196,1207,0.003737921
606,265050.1002,2740364.551,351.6747112,1208,0.003778215
607,265990.6781,2752065.361,351.6683573,1209,0.003614131
608,267221.7942,2751407.293,351.5320659,1210,0.003677102
609,265630.4185,2739364.021,351.2368155,1212,0.003792747
610,265414.7222,2739295.217,351.192154,1213,0.003791739
611,262558.8543,2740105.288,351.0272737,1215,0.003744138
612,265855.3813,2751526.775,350.9619224,1216,0.003641371
613,265946.4399,2752003.754,349.9895349,1224,0.003623045
614,266768.4569,2751675.418,349.961947,1225,0.003674657
615,269148.4347,2750679.661,349.6689524,1227,0.003715597
616,263429.7629,2739964.985,349.6112799,1228,0.003760824
617,262060.6781,2740185.361,348.9445142,1231,0.00375211
618,265945.0022,2752070.249,348.9241746,1232,0.003623933
619,262090.6781,2740185.361,348.6237454,1234,0.003753646
620,266178.9483,2751625.427,348.2167837,1236,0.003664668
621,262120.6781,2740215.361,348.1084828,1237,0.003756057
622,266289.5334,2751632.389,348.0506905,1238,0.003670463
623,269320.6781,2750685.361,347.7782617,1241,0.003724792
624,264922.6287,2739707.314,347.5884569,1243,0.003804802
625,262120.6781,2740185.361,346.9234226,1247,0.003761909
626,264496.5637,2740291.022,346.9083589,1248,0.003789692
627,268912.0559,2750600.696,346.593011,1250,0.003728475
628,267757.5199,2750826.717,346.5407451,1252,0.003712077
629,268054.62,2750399.259,346.2768854,1253,0.00372234
630,263713.8448,2740105.653,346.0798957,1254,0.00378236
631,266871.7506,2751601.279,345.0883994,1260,0.003698232
632,266084.3379,2751577.355,344.9787527,1262,0.003674032
633,267608.7004,2746624.363,343.8583903,1265,0.00377774
634,269271.5078,2750687.834,343.7418477,1266,0.00374367
635,269320.6781,2750625.361,343.7211166,1267,0.003744344
636,262457.1462,2740096.069,343.6995496,1268,0.003779288
637,263895.4268,2740168.351,343.6349836,1269,0.003797437
638,266651.4609,2751647.776,343.5879247,1270,0.003700364
639,265878.1352,2751877.593,343.3068736,1271,0.003656764
640,269380.6781,2750625.361,343.2320155,1272,0.00374696
641,265161.3688,2739462.489,343.0365033,1273,0.003832274
642,269350.6781,2750625.361,342.7840912,1275,0.003749031
643,264977.0409,2740108.835,342.63457,1280,0.003828155
644,264213.2523,2740069.727,342.5195185,1282,0.003808866
645,267935.4954,2746571.961,341.9649432,1286,0.003793633
646,262150.6781,2740215.361,341.2820879,1290,0.003790138
647,265880.4165,2752018.736,340.5338611,1292,0.003657517
648,267825.9364,2750292.525,340.2409226,1294,0.003748867
649,262268.962,2740108.215,339.9345687,1295,0.003797691
650,266416.3892,2751678.746,339.0853607,1298,0.003714386
651,269250.3703,2750599.419,338.9131511,1300,0.00376764
652,268300.667,2750960.137,338.122876,1301,0.003759052
653,262150.6781,2740245.361,337.9991751,1303,0.003807009
654,266644.6011,2746999.06,337.8888773,1305,0.00378558
655,267378.4752,2751447.954,337.569457,1306,0.003742857
656,267395.0941,2746429.425,336.953647,1309,0.003814986
657,268244.0463,2750486.157,336.3609879,1312,0.003771348
658,269380.6781,2750595.361,336.1940825,1313,0.003781801
659,266526.8724,2751627.823,336.0600634,1314,0.003732136
660,267522.8102,2746851.326,336.0426788,1315,0.003811007
661,268126.9205,2746387.81,335.9918631,1316,0.003832722
662,267298.0075,2746643.808,335.7760387,1318,0.003814069
663,263034.8574,2740122.785,335.430844,1319,0.003829087
664,267058.0889,2751257.451,335.181856,1322,0.003749371
665,267202.2219,2746863.359,335.0885213,1323,0.003810751
666,268743.2474,2750405.75,334.5548081,1328,0.003787151
667,262649.7115,2740224.037,333.8015222,1332,0.003832988
668,265874.8512,2751946.422,333.7760119,1333,0.0036912
669,267670.1317,2746405.063,333.706332,1334,0.003838049
670,268322.1093,2750701.424,333.628336,1335,0.003784254
671,268281.5117,2746582.02,333.3369616,1337,0.00384415
672,267759.4333,2746199.19,333.310671,1338,0.003847503
673,266830.0224,2746825.984,332.9776729,1339,0.003817503
674,268398.9835,2746374.879,332.5802057,1344,0.003855407
675,268012.4385,2746196.749,332.2523225,1347,0.00385757
676,269326.362,2750583.51,332.1846657,1348,0.003802398
677,267886.2669,2746357.979,331.9173047,1350,0.003853006
678,263564.6499,2740120.33,331.8762614,1351,0.003856593
679,266870.2432,2745728.263,331.7949177,1352,0.003847232
680,266977.8449,2746634.375,331.4485533,1354,0.003832726
681,269121.0512,2750487.126,331.4116116,1355,0.003805974
682,266473.1401,2746763.096,331.043628,1358,0.003825109
683,264853.7672,2739885.792,331.0100318,1359,0.00389545
684,267275.781,2745602.653,330.811443,1362,0.003867209
685,268229.8716,2746213.349,330.5710148,1364,0.00386977
686,262150.6781,2740275.361,330.2521421,1367,0.003848954
687,269380.6781,2750565.361,329.8079854,1371,0.003815241
688,262120.6781,2740275.361,329.7083134,1372,0.003851871
689,267317.1391,2746011.305,329.6892554,1373,0.003863006
690,265776.2296,2747348.906,329.5764442,1374,0.003808398
691,268604.4836,2746330.877,329.0856354,1377,0.003879462
692,266645.7057,2746589.544,329.0169573,1378,0.003843218
693,269278.7781,2750516.694,328.6549204,1382,0.003821409
694,267153.4985,2745794.963,328.4382358,1384,0.003871621
695,268961.2565,2746237.861,328.3575248,1385,0.003890546
696,266780.8072,2746394.4,328.3572783,1386,0.003853788
697,262192.9138,2740183.768,328.3021005,1387,0.003860793
698,265686.5086,2751344.749,327.8143619,1390,0.003743133
699,265913.5743,2747066.501,327.3921886,1393,0.003829258
700,265810.1589,2739712.682,327.3464302,1396,0.003929466
701,268948.7703,2750388.408,326.9664512,1398,0.003829206
702,266305.9731,2746899.796,326.9142275,1399,0.003842402
703,267834.896,2746822.426,326.8130183,1401,0.003867987
704,269353.7559,2750547.034,326.6409885,1402,0.003832509
705,265773.8266,2747134.151,326.5900369,1403,0.003829743
706,267601.6246,2746005.074,325.9692124,1406,0.003892537
707,268491.2436,2750845.916,325.8606942,1409,0.003826342
708,266481.3589,2746344.029,325.8104595,1411,0.00386544
709,266227.4866,2751471.349,325.7121284,1412,0.003773173
710,262898.2965,2740158.988,325.6271911,1414,0.003882828
711,269353.6507,2750479.316,325.3105358,1416,0.003840322
712,267048.8726,2745590.626,325.3068525,1417,0.003893572
713,269380.6781,2750535.361,324.9108813,1419,0.003842301
714,268816.0899,2746407.232,324.5001252,1424,0.00390761
715,267396.5688,2745406.316,324.4496249,1425,0.003913865
716,263174.5779,2740201.995,324.4181009,1426,0.003893951
717,271540.6781,2745176.315,323.9897862,1429,0.003951076
718,269410.6781,2750535.361,323.9777227,1430,0.003847679
719,268444.5111,2746122.448,323.631468,1432,0.003917515
720,268406.0294,2745855.763,323.5224741,1433,0.003927239
721,267119.3811,2745366.112,323.3963909,1437,0.003914742
722,268706.1019,2746166.058,323.3868657,1438,0.003920613
723,262184.2107,2740245.361,323.0198521,1439,0.00389137
724,265491.3615,2747149.378,322.9807119,1441,0.003844859
725,266893.2507,2745186.293,322.4372815,1445,0.003920757
726,262090.6781,2740305.361,322.436685,1446,0.003893991
727,265547.4147,2747446.366,322.3390654,1449,0.003841646
728,267401.4439,2750832.626,322.0150573,1451,0.003826836
729,267681.6088,2745396.142,321.9724768,1453,0.003937024
730,268174.6176,2745983.13,321.9591866,1454,0.003929355
731,262120.6781,2740305.361,321.4769653,1455,0.003899954
732,270100.6781,2749965.361,321.4242029,1458,0.003871357
733,270130.6781,2749905.361,321.2857416,1460,0.00387234
734,267437.4721,2745806.202,320.9195224,1464,0.003925289
735,265293.044,2747544.207,320.9162855,1465,0.003842325
736,268624.0759,2745932.174,320.7599214,1466,0.003944646
737,267996.884,2745792.013,320.7362331,1467,0.003940829
738,268864.3407,2745997.807,320.6592863,1468,0.003945294
739,266758.3783,2751507.62,320.6490285,1469,0.003815673
740,266338.6577,2746525.265,320.6001863,1470,0.003889633
741,269410.6781,2750505.361,320.3497702,1473,0.003868574
742,269107.7385,2746067.85,320.1807068,1475,0.003947993
743,265338.7037,2747306.843,319.8934083,1478,0.003855195
744,270070.6781,2749995.361,319.8617116,1479,0.003880438
745,271514.0291,2745180.201,319.8002544,1480,0.003978999
746,266069.1483,2746478.785,319.7376953,1482,0.003891697
747,265782.1353,2746401.634,319.3796065,1487,0.003890626
748,271540.6781,2745195.361,319.3431453,1489,0.003981965
749,268221.4276,2745772.858,319.3020828,1490,0.003954483
750,265723.0883,2751893.252,319.012603,1492,0.00375381
751,266224.5464,2747218.776,318.612718,1497,0.003879488
752,270100.6781,2749935.361,318.5134302,1498,0.003888576
753,265997.0261,2747261.108,317.8754301,1503,0.003879309
754,267268.3583,2750615.181,317.8160292,1504,0.003850494
755,267806.717,2745180.405,317.7615917,1505,0.003970081
756,267878.5474,2745992.934,317.6365775,1506,0.003951504
757,268638.2709,2750201.02,317.5612838,1508,0.00388153
758,266410.5403,2747095.565,317.550525,1509,0.003892512
759,265920.9968,2746619.825,317.4759067,1511,0.003898962
760,265285.9224,2739570.143,317.1649966,1512,0.003992471
761,266038.869,2751434.791,317.0932204,1513,0.003809697
762,269440.6781,2750505.361,316.5534849,1519,0.003891091
763,262450.033,2740239.777,316.5458503,1521,0.003932848
764,267825.3341,2750535.003,316.5104326,1522,0.003871579
765,270070.6781,2749965.361,316.229831,1524,0.003902276
766,268973.9207,2748631.312,316.209247,1525,0.003911928
767,270160.6781,2749635.361,316.1245381,1527,0.00390414
768,266157.0344,2746703.672,316.1122604,1528,0.003909029
769,270130.6781,2749875.361,316.0815169,1530,0.003903462
770,267717.8218,2745799.258,315.983111,1531,0.003966014
771,265979.2435,2746834.243,315.9730163,1532,0.003903084
772,265593.2289,2746884.227,315.798107,1533,0.003895261
773,270220.6781,2749335.361,315.7444837,1534,0.003907832
774,271030.6781,2748135.361,315.5609114,1535,0.003961488
775,265271.7109,2740488.974,315.5020459,1539,0.003996954
776,270100.6781,2749905.361,315.3789016,1540,0.00390767
777,265258.0883,2746901.261,315.3384001,1541,0.003890935
778,269980.6781,2748495.361,315.3379218,1542,0.003932019
779,268779.525,2745768.2,315.3290797,1543,0.003987093
780,271476.3474,2745185.696,315.2649497,1544,0.004010489
781,270040.6781,2749995.361,315.1757985,1547,0.003908635
782,266909.2599,2750396.576,315.1432516,1548,0.003862021
783,270160.6781,2749815.361,315.1420198,1549,0.003909513
784,269292.3826,2745916.322,315.1296333,1550,0.003987149
785,269257.7513,2750375.171,315.0481953,1554,0.003900276
786,270220.6781,2749305.361,314.8398816,1557,0.003913406
787,270910.6781,2748255.361,314.8367555,1558,0.003965359
788,270070.6781,2748615.361,314.5090568,1562,0.003933302
789,262806.5282,2740301.543,314.4894488,1564,0.00395034
790,270190.6781,2749395.361,314.2387239,1570,0.003917122
791,270010.6781,2748315.361,314.1940037,1571,0.003945109
792,271523.3266,2745203.839,314.0752237,1576,0.004018732
793,269980.6781,2749245.361,314.0224266,1578,0.003920382
